realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783142866115126,4512,-27954,-1605,-24557,-4685,0,0,0
1783142866117254,4516,-27851,-2885,-24214,-6218,0,0,0
1783142866119372,4520,-27689,-4159,-23776,-7726,0,0,0
1783142866121503,4524,-27469,-5424,-23244,-9204,0,0,0
1783142866123679,4528,-27192,-6677,-22620,-10645,0,0,0
1783142866125809,4532,-26857,-7917,-21907,-12044,0,0,0
1783142866126873,4536,-26466,-9140,-21108,-13396,0,0,0
1783142866129010,4539,-26019,-10344,-20225,-13396,0,0,0
1783142866130074,4540,-26019,-10344,-20225,-14695,0,0,0
1783142866131140,4544,-25517,-11526,-19262,-15936,0,0,0
1783142866133268,4548,-24962,-12684,-18224,-17114,0,0,0
1783142866135378,4552,-24355,-13815,-17113,-18225,0,0,0
1783142866137561,4556,-23696,-14917,-15935,-19263,0,0,0
1783142866139696,4560,-22987,-15988,-14694,-20226,0,0,0
1783142866141826,4564,-22230,-17025,-13395,-21109,0,0,0
1783142866142891,4568,-21426,-18026,-12043,-21908,0,0,0
1783142866144994,4572,-20577,-18989,-10644,-22621,0,0,0
1783142866147126,4576,-19685,-19913,-9203,-23245,0,0,0
1783142866149256,4580,-18751,-20794,-7725,-23777,0,0,0
1783142866151376,4584,-17778,-21632,-6217,-24215,0,0,0
1783142866153508,4587,-16768,-22424,-4684,-24215,0,0,0
1783142866154572,4588,-16768,-22424,-4684,-24558,0,0,0
1783142866155673,4592,-15722,-23170,-3133,-24803,0,0,0
1783142866157840,4596,-14643,-23866,-1569,-24951,0,0,0
1783142866158883,4600,-13534,-24512,0,-25001,0,0,0
1783142866161023,4603,-12396,-25107,1569,-25001,0,0,0
1783142866162086,4604,-12396,-25107,1569,-24951,0,0,0
1783142866163151,4608,-11231,-25649,3133,-24803,0,0,0
1783142866165284,4612,-10044,-26137,4684,-24558,0,0,0
1783142866167374,4615,-8835,-26570,6217,-24558,0,0,0
1783142866168440,4616,-8835,-26570,6217,-24215,0,0,0
1783142866169475,4619,-7608,-26947,7725,-24215,0,0,0
1783142866170539,4620,-7608,-26947,7725,-23777,0,0,0
1783142866171619,4624,-6364,-27268,9203,-23245,0,0,0
1783142866172685,4627,-5107,-27531,10644,-23245,0,0,0
1783142866173749,4628,-5107,-27531,10644,-22621,0,0,0
1783142866174816,4631,-3840,-27736,12043,-22621,0,0,0
1783142866175880,4632,-3840,-27736,12043,-21908,0,0,0
1783142866176945,4635,-2564,-27883,13395,-21908,0,0,0
1783142866178008,4636,-2564,-27883,13395,-21109,0,0,0
1783142866179059,4639,-1283,-27971,14694,-21109,0,0,0
1783142866180124,4640,-1283,-27971,14694,-20226,0,0,0
1783142866181194,4643,0,-28001,15935,-20226,0,0,0
1783142866182258,4644,0,-28001,15935,-19263,0,0,0
1783142866183325,4647,1283,-27971,17113,-19263,0,0,0
1783142866184374,4648,1283,-27971,17113,-18225,0,0,0
1783142866185447,4650,2564,-27883,17113,-18225,0,0,0
1783142866186511,4652,2564,-27883,18224,-17114,0,0,0
1783142866187577,4655,3840,-27736,19262,-17114,0,0,0
1783142866188644,4659,5107,-27531,20225,-15936,0,0,0
1783142866189708,4660,5107,-27531,20225,-14695,0,0,0
1783142866190798,4663,6364,-27268,21108,-14695,0,0,0
1783142866191862,4664,6364,-27268,21108,-13396,0,0,0
1783142866192928,4667,7608,-26947,21907,-13396,0,0,0
1783142866193994,4668,7608,-26947,21907,-12044,0,0,0
